Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
2372,Mystikal,Shake Ya Ass,0.6086956521739131,1.5754424778761025,-0.2606232294617563,7.0,0.30975776965265084,0.0,5.650103519668738,-0.04953577406998475,0.0,-0.4882658686407309,0.49731903485254697,-0.521602066877226,0.49060264502537354,0.0,5
2373,THE SCOTTS,THE SCOTTS,1.6521739130434783,0.7566371681415925,-0.4589235127478752,Unknown,-0.14499542961608755,-1.0,0.0890269151138716,0.3694548217040232,0.0,0.17640573318632854,-0.537533512064343,0.23510728443857176,-0.5457928753564227,0.0,9
2374,Type O Negative,Cinnamon Girl,0.043478260869565216,-0.26991150442477896,0.606232294617564,1.0,0.24485831809872036,0.0,-0.04347826086956532,0.12371240578809621,13.542971817467935,-0.18774610174830686,-0.04155495978552267,-0.4979467518384423,0.4095138096552738,0.0,8
2375,Backstreet Boys,We've Got It Goin' On - Radio Edit,0.13043478260869565,0.9424778761061944,0.4985835694050993,3.0,0.5702696526508227,-1.0,-0.2236024844720498,0.009491963109202202,0.0,0.61742006615215,1.1514745308310992,-0.16814709908329753,-25.39640424551054,0.0,9
2376,Westlife,Dance,-0.34782608695652173,0.6946902654867252,-0.45042492917847005,11.0,0.31638482632541154,-1.0,-0.004140786749482521,-0.07189378085501533,-0.06802198761015618,-0.3042998897464168,-0.7252010723860588,-0.42648304959201727,-25.901699459947654,0.0,9
2377,Sam Fischer,Simple,0.8695652173913043,0.2876106194690263,-0.6883852691218129,3.0,-0.37602833638025596,0.0,1.0289855072463767,0.7413381530309686,0.0,0.05670184280989137,0.25603217158176933,-1.1370432041337548,-0.3249594960384395,0.0,9
2378,Jay McShann,Blue Devil Jump,-0.6956521739130435,0.8274336283185837,-0.9915014164305949,7.0,-0.5421617915904933,-1.0,-0.2256728778467909,1.3039147834467923,4.206962743216124,-0.025200819026618387,0.7761394101876675,-0.30922569137872824,-0.01861492096939248,0.0,2
2379,Blonder,In and Out,-0.391304347826087,0.15486725663716777,-0.07082152974504224,4.0,0.0807815356489946,-1.0,-0.298136645962733,-0.21692631843648716,9.738766250763458,0.08190266183650959,0.02546916890080431,0.163928014837903,-0.10676643306511621,0.0,10
2380,Ronnie Atkins,Scorpio,-0.43478260869565216,-0.35398230088495575,0.793201133144476,7.0,-0.09814899451553909,0.0,0.2153209109730849,-0.22055573788955507,-0.06836715818863974,-0.23499763742321625,-0.1273458445040214,0.40221146382076,0.6474469935684543,0.0,8
2381,Chris de Burgh,The Lady In Red - Live,-0.391304347826087,-0.35398230088495575,-0.6572237960339942,10.0,-0.36985831809872005,0.0,0.12422360248447202,1.6448157106901036,-0.06816682662943896,3.742321625452827,-0.18364611260053618,-0.9488199008041152,-25.18021390334361,0.0,9
2382,Big Thief,Shark Smile - Edit,0.6521739130434783,0.6327433628318578,0.10764872521246469,6.0,-0.5247943327239488,-1.0,0.42857142857142855,-0.011877400557744158,11.117354506587557,-0.09450307134981886,0.49731903485254697,0.2603032763085384,-0.1666421155898977,0.0,1
2383,Lonely Time,Chris Smither,-0.6956521739130435,0.26991150442477846,-0.6997167138810197,4.0,-0.7683957952468005,0.0,-0.1594202898550726,1.4586426726717274,-0.0680150074164558,-0.06930225232320056,0.4731903485254692,0.1570779286192572,-25.543309087425826,0.0,0
2384,Pale Saints,She Rides the Waves (John Peel Sessions),-0.8260869565217391,-1.7123893805309733,0.396600566572238,4.0,-0.5979204753199269,0.0,0.19461697722567287,-0.22049150957067487,15.46252508507111,0.8127264136084422,0.37935656836461124,1.1632347102638707,-1.472808745958077,0.0,10
2385,Foo Fighters,Everlong,1.4782608695652173,-0.5840707964601771,0.5155807365439096,11.0,0.3364945155393053,-1.0,-0.2153209109730849,-0.22041742346021287,-0.06303114911438792,-0.3055599306977477,-0.3123324396782841,0.9008455945531151,0.43055856102022716,0.0,10
2386,Eyal Golan,מנגינת הלב,-0.6521739130434783,0.575221238938053,0.6402266288951844,7.0,0.5444469835466179,-1.0,-0.3374741200828158,0.5933604659404195,-0.06837064828548992,0.6111198613954953,1.0308310991957104,-0.33295211457895085,0.27193152018624944,0.0,9
2387,W.A.S.P.,Sleeping (In The Fire),0.34782608695652173,-1.2920353982300885,-0.1501416430594899,8.0,-0.5284506398537476,0.0,-0.3416149068322983,-0.22031094569488485,0.0,-0.2734288864388093,-0.8109919571045575,-0.6668523379770915,0.28766333667492705,0.0,10
2388,The Pink Fairies,Lucille (1970 BBC Top Gear Radio Broadcast),-1.2173913043478262,-1.1106194690265487,0.6572237960339946,3.0,0.06158592321755044,-1.0,1.3643892339544514,0.012864952034521954,0.4097373702120234,1.4994487320837926,0.24798927613941008,0.3291833820226719,-0.5902765702441644,0.0,2
2389,Bring Me The Horizon,Parasite Eve,1.0869565217391304,0.19469026548672533,0.2776203966005668,9.0,0.3540904936014625,0.0,2.130434782608696,-0.14032639060809565,-0.06832998865718523,1.6002520081902663,-0.6662198391420909,-0.41648050154956545,0.7920553506859142,0.0,10
2390,Olly Murs,You Don't Know Love,0.4782608695652174,0.5442477876106194,-0.10764872521246438,2.0,0.3015310786106034,-1.0,0.051759834368529926,-0.21806036161471481,0.0,0.4536147424791306,-0.32037533512064337,-0.03233051073436965,-0.11542379943847572,0.0,9
2391,Nine Inch Nails,The Hand That Feeds,0.6086956521739131,0.18584070796460142,0.8243626062322947,Unknown,0.5752970749542962,0.0,0.6459627329192545,-0.17254413151991133,-0.05674897478405025,-0.15750511891636482,0.014745308310991969,0.18800997884532208,0.03087922014380776,0.0,10
2392,Aviana,Oblivion,0.13043478260869565,-1.2610619469026547,0.7988668555240794,6.0,0.5695840950639854,0.0,2.523809523809524,-0.22052841250473934,0.5144402757176512,1.3545440226807368,-0.7680965147453082,-0.09009404054350345,0.40849199449140905,-1.0,8
2393,Queen Latifah,U.N.I.T.Y.,0.21739130434782608,0.5575221238938052,0.13031161473087832,4.0,0.6669332723948813,-1.0,6.126293995859215,-0.20395813599823798,0.0,1.00173255630808,0.06032171581769442,-0.6115064856568916,0.4480951893069128,0.0,5
2394,Digga D,Toxic,0.9565217391304348,0.45132743362831845,-0.22379603399433418,8.0,-0.30998628884826296,0.0,8.175983436853004,0.33265960057767546,0.0,-0.050401638053236775,-0.5482573726541553,0.47787054759210007,-0.22174341231747177,0.0,5
2395,The Rakes,1989,-0.17391304347826086,-0.23451327433628336,0.6883852691218131,6.0,1.1066384826325408,-1.0,0.5921325051759835,-0.21209135896290673,1.8860483378413753,-0.4781855410300834,0.9772117962466487,1.1369246905313564,-0.34508704454241396,0.0,10
2396,Ten Fé,Waterfalls,0.13043478260869565,-0.26991150442477896,-1.1813031161473089,6.0,-0.3726005484460694,0.0,-0.2484472049689442,0.7373309061706164,-0.025477707006369425,-0.031501023783272984,-0.5348525469168899,1.416853819397122,0.580150494131501,0.0,6
2397,vedawave,Rip,-0.7391304347826086,0.3362831858407077,0.6288951841359777,10.0,0.03804844606946985,0.0,-0.10973084886128379,0.01442035507457475,9.180350754733443,0.648921089935423,0.8056300268096515,-0.0011377305830277105,-0.7326723324023452,0.0,6
2398,Dirty Heads,Earthquake Weather,0.4782608695652174,0.9336283185840705,0.08781869688385277,9.0,-0.1872714808043875,0.0,0.4865424430641821,0.13118150623372477,-0.06838827327458337,1.2726413608442275,0.4544235924932976,-0.3577688629212421,-0.03668557125665236,0.0,10
2399,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,1.0434782608695652,0.575221238938053,-0.9376770538243625,Unknown,-1.613002742230347,-1.0,-0.19875776397515538,1.4818287629643223,-0.040834133147194834,0.04410143329658218,-0.8163538873994637,-0.3331654390632685,-0.2204105547146707,0.0,6
2400,Miri Mesika,הצל ואני,-1.1304347826086956,0.19469026548672533,-0.07365439093484395,10.0,-0.07552559414990855,-1.0,-0.07453416149068336,0.02631666643913935,-0.06832422999738243,-0.10710348086312806,0.07372654155495983,0.35437937389263846,1.0625654266576796,0.0,9
2401,The Head And The Heart,Rivers And Roads,0.6086956521739131,-0.19911504424778775,-1.4220963172804533,Unknown,-0.43795703839122463,0.0,-0.24223602484472057,1.3022745539577705,-0.0678439926707966,-0.33706095448102064,-0.8136729222520106,0.26506752312496656,0.7277091853565282,-1.0,6
2402,Super Whatevr,dwell on the guilt of saving myself,-0.9130434782608695,0.575221238938053,0.41076487252124655,4.0,0.2498857404021939,-1.0,0.8778467908902691,-0.16148801816135985,0.0,-0.10080327610647347,0.5026809651474532,0.00037924352767567895,-0.4374141677822855,0.0,10
2403,The Sleepy Jackson,Good Dancers,0.0,-0.0707964601769912,0.4022662889518414,11.0,0.5231946983546618,-1.0,-0.35196687370600427,-0.10306377758632744,0.16892068754907946,0.09450307134981878,0.6554959785522787,-0.19111503522816842,0.44551996865169113,0.0,6
2404,The Specials,A Message to You Rudy - 2002 Remaster,0.8695652173913043,1.5754424778761025,-0.7053824362606231,Unknown,-0.2261197440585008,0.0,0.32298136645962744,0.17068566373226085,-0.06435738591745921,0.2457079855095291,1.309651474530831,-0.39308591643605917,-0.45303635963885414,0.0,10
2405,The Amboy Dukes,Baby Please Don't Go,-0.391304347826087,-0.6238938053097345,-0.24645892351274779,Unknown,-0.965607861060329,0.0,-0.04554865424430644,-0.2000121747067371,3.2471861094145362,3.225704835407151,0.4892761394101877,-0.6212246010535862,1.1454766461972048,0.0,2
2406,Tyler Terrance,Fernweh,0.2608695652173913,0.013274336283185851,-1.70028328611898,9.0,-2.6970978062157216,0.0,0.5031055900621119,1.7236106635958468,16.335049297618006,-0.10710348086312806,-0.668900804289544,0.6472501881403437,-25.453617916392336,0.0,7
2407,Yak,Bellyache,-0.782608695652174,-1.4646017699115046,0.3994334277620397,6.0,0.729319012797075,0.0,0.10766045548654238,-0.14333976520824468,-0.06737631969287147,-0.22806741219089627,-0.4410187667560321,1.1246940867638084,0.14259913798799237,0.0,1
2408,COUNTERFEIT.,Getting Over It,-0.6521739130434783,-0.6150442477876106,0.813031161473088,10.0,0.7658820840950641,-1.0,1.923395445134576,-0.21977495605776487,0.0,0.831627027878406,-0.15415549597855224,1.1379202047915056,-0.6671843799191611,0.0,10
2409,Ladytron,Seventeen,1.1304347826086956,0.4292035398230087,0.2691218130311617,8.0,-0.20441042047531988,0.0,-0.3354037267080746,-0.2203895360374407,6.004362621062734,0.10710348086312797,0.8163538873994638,-0.012088387444669087,0.6759465584692703,0.0,9
2410,Little Big Town,Boondocks,1.1304347826086956,-0.597345132743363,0.2294617563739379,9.0,0.3707723948811701,0.0,-0.287784679089027,0.3187365373048836,0.0,2.2113718695857614,0.5750670241286862,-0.7595299750528869,-24.985521247588867,0.0,4
2411,POORSTACY,Nothing Left,0.391304347826087,-0.0796460176991151,0.7762039660056659,11.0,0.8707723948811701,-1.0,2.958592132505176,-0.2184572438557608,-0.06684757002006805,1.461647503543865,-0.9369973190348524,0.3527438861795365,-1.2713514977269214,0.0,10
2412,The Cure,Pictures Of You - Remastered,0.7391304347826086,-0.3053097345132746,0.18413597733711065,9.0,0.12785648994515555,0.0,-0.3126293995859214,-0.2114454522420418,1.8860483378413753,0.05670184280989137,0.17292225201072398,1.2288201378313197,1.8100762183332524,0.0,10
2413,Allman Brothers Band,Melissa,0.8260869565217391,-0.053097345132743404,-0.9546742209631728,4.0,-1.7773080438756854,0.0,-0.46997929606625266,0.8800238190506587,4.206962743216124,-0.27279886596314384,-0.08176943699731895,-0.8785887400226365,0.2809295871772174,0.0,10
2414,Northlane,Crash & Burn,0.391304347826087,-1.407079646017699,0.45892351274787546,8.0,0.6893281535648995,0.0,0.3250517598343684,-0.21997210276447526,-0.06829718174679346,0.16380532367301934,-0.9048257372654155,-1.0722162636216577,0.39098606339587016,-3.0,10
2415,Rauw Alejandro,Todo De Ti,2.217391304347826,1.0398230088495573,0.05382436260623234,3.0,0.7789076782449726,-1.0,0.07246376811594196,0.5401056840494951,-0.06556146933077392,-0.22554733028823434,-0.3713136729222518,0.186990761864693,-25.571210393891093,0.0,9
2416,Manolo Escobar,¡ay Mi Sombrero!,-0.5217391304347826,0.1681415929203536,-0.5552407932011331,7.0,0.3643738574040221,-1.0,-0.25465838509316785,1.4242874411838067,-0.06827641567053486,-0.32194046306504964,0.7573726541554959,-0.06091599163293986,-0.06637358880765358,0.0,9
2417,Mother Mother,Hayloft,1.7391304347826086,-0.0796460176991151,0.6317280453257793,9.0,0.9934872029250457,-1.0,0.5320910973084887,-0.20723664558096344,-0.06557891981502487,1.845959993699795,0.02546916890080431,-0.570880022754612,-0.3314757010767574,0.0,1
2418,The Killers,The World We Live In,0.30434782608695654,0.23008849557522093,0.43342776203966016,Unknown,0.02822212065813547,0.0,-0.4616977225672879,-0.1469051867893293,0.005758659802809535,0.863128051661679,0.2104557640750672,-0.3333550608271067,0.6812820965364171,0.0,10
2419,The Cure,Friday I'm In Love,1.3478260869565217,-0.08407079646017705,0.18130311614730896,Unknown,-1.2910191956124313,-1.0,-0.2691511387163562,-0.21703885814838333,-0.0672279905767385,1.4490470940305558,0.08981233243967836,0.3826804221454521,0.06954109284289949,0.0,10
2420,Tom Petty,Free Fallin',1.4782608695652173,0.3451327433628316,-0.7082152974504248,5.0,-1.4441270566727604,0.0,-0.4513457556935819,0.3210618317561888,0.0,-0.4265238620255159,0.245308310991957,-0.8456419585557936,-25.105108192817383,0.0,10
2421,P-Lo,Going Off,-0.2608695652173913,1.5754424778761025,0.13314447592068002,10.0,0.00011425959780635535,-1.0,1.2608695652173914,-0.20421019362594722,-0.06763458685978535,0.06300204756654597,0.2747989276139409,-0.3807130963456331,-1.2407443705885883,0.0,5
2422,Blue Material,Blue Blood,-0.30434782608695654,0.3362831858407077,-0.27478753541076484,9.0,-0.17881627056672753,-1.0,-0.39751552795031064,-0.2196961012380166,14.816857167786404,0.031501023783272984,0.34450402144772113,-0.09597231522247984,0.22924610600306533,0.0,6
2423,Bad Wolves,Killing Me Slowly,0.8260869565217391,-0.8849557522123895,0.5410764872521249,1.0,0.6486517367458867,-1.0,0.6273291925465838,-0.21854450915191811,-0.06835389582060902,0.47251535674909423,-0.5482573726541553,0.4245868319536379,0.29941407767968775,0.0,10
2424,Awake Again,Busy Doing Nothing,0.022173913043478176,-0.5530973451327436,0.8101983002832862,6.0,0.605918647166362,0.0,1.2815734989648033,-0.22045263524694858,-0.06790681441409999,0.9324303039848796,0.06836461126005366,-0.20133090775493762,-0.22225433207734654,0.0,10
2425,DJ Perro,Jazztas,-0.7391304347826086,0.45575221238938035,0.5184135977337112,9.0,-0.36597349177330885,-1.0,1.6128364389233956,-0.20905968981819392,10.209929325538782,-0.2765789888171366,0.634048257372654,0.23603169053728146,0.8802257862047206,0.0,10
2426,"Mindy Smith, Matthew Perryman Jones",Who Saved Who,-0.34782608695652173,0.3672566371681414,-0.7563739376770537,Unknown,-0.6932129798903107,0.0,-0.34782608695652184,0.11372270004393517,-0.06825809266207136,-0.43975429201449046,-0.8297587131367291,-0.0025361910913324925,-25.18258494793755,0.0,0
2427,Far Caspian,Warning Sign - Alt Version,-0.30434782608695654,-0.2300884955752214,-1.2804532577903682,7.0,-1.814785191956124,-1.0,-0.3064182194616978,1.703761906621213,-0.060326324055492535,-0.18585604032131042,-0.8243967828418229,0.8466137700954627,-0.35785305580052645,0.0,6
2428,Fleetwood Mac,Over & Over - 2015 Remaster,-0.13043478260869565,0.8318584070796456,-1.3796033994334278,7.0,-1.5245658135283362,0.0,-0.37060041407867506,0.6164773690613673,4.660675333740512,-0.3452512206646716,0.04691689008042899,-0.8438168490788535,0.6484830877578495,0.0,10
2429,Black Eyed Peas,RITMO (Bad Boys For Life),1.5217391304347827,0.7787610619469022,0.04815864022662894,10.0,-0.005370201096892004,-1.0,0.3850931677018632,-0.12803240484021144,-0.053747491492888926,0.6804221137186958,0.5000000000000001,-0.35710518674780917,0.14068570229088367,0.0,9
2430,Central Cee,Commitment Issues,1.391304347826087,1.1283185840707963,0.031161473087818727,5.0,0.1395109689213896,-1.0,5.132505175983437,0.8512874862183408,0.0,1.3230429988974644,0.8431635388739946,0.6426044549263141,-0.775311270089721,0.0,5
2431,Teenage Wrist,Earth Is A Black Hole,0.13043478260869565,0.0353982300884956,0.5750708215297453,11.0,0.6086608775137113,-1.0,0.24223602484472043,-0.21254077273821287,0.0,0.44731453772247604,0.245308310991957,0.2851200246508293,-0.4124903601578569,0.0,10
2432,Dhruv Visvanath,Drop,-1.2173913043478262,-0.2300884955752214,-0.5552407932011331,4.0,-0.2695383912248627,0.0,-0.19875776397515538,0.2192993647975731,14.049035860745136,-0.2916994802331076,0.30697050938337794,0.8777117393648859,-0.4336779284406708,0.0,6
2433,Behemoth,Blow Your Trumpets Gabriel,0.13043478260869565,-1.6371681415929202,0.6968838526912181,6.0,0.5442184643510056,0.0,0.7474120082815734,-0.2199495710139813,0.029316813541575778,0.9828319420381161,-0.8351206434316353,-0.042143437012983315,0.5674648994876036,0.0,8
2434,Cut Copy,Hearts On Fire - Calvin Harris Remix,-1.1304347826086956,1.0530973451327432,0.34277620396600567,1.0,0.2082952468007313,0.0,0.03726708074534154,-0.21906534212908946,8.639385742954367,-0.417073554890534,-0.6581769436997318,0.21225786189609883,1.148925065804849,0.0,1
2435,Incubus,I Miss You,0.4782608695652174,0.5353982300884955,-0.2719546742209631,2.0,-0.06867001828153554,0.0,-0.4409937888198759,-0.21971299851357626,-0.045545763894948084,-0.18711608127264137,-0.7654155495978551,-0.07632275994477265,-0.5076885409994143,-1.0,10
2436,Queen,Save Me - Remastered 2011,0.782608695652174,-0.1681415929203541,-0.6997167138810197,7.0,0.04878884826325427,0.0,-0.41821946169772267,0.6435550066493313,0.0,-0.12600409513309185,-0.42493297587131357,-0.9108481425955666,0.22685487519823974,-1.0,10
2437,Moshe Peretz,בנאדם,-1.0434782608695652,0.5176991150442477,0.6203966005665725,6.0,0.8102148080438758,-1.0,-0.11801242236024853,0.06832539424427708,-0.06838059506151295,0.44731453772247604,1.175603217158177,-0.47545287010316617,0.2890098037938415,0.0,9
2438,Eagles,Life in the Fast Lane - 2013 Remaster,1.2173913043478262,0.5398230088495575,0.15864022662889532,9.0,-0.05313071297989029,0.0,0.45341614906832306,0.039190713467048256,-0.06719483465666172,-0.48322570483540717,1.079088471849866,-0.24947113304929594,-24.888559746584203,0.0,10
2439,American Authors,Brick By Brick,0.2608695652173913,-0.013274336283185851,0.48158640226628907,6.0,0.677902193784278,-1.0,0.8053830227743269,-0.21546371115567783,-0.06822964837274234,2.261773507638998,0.3471849865951742,-0.9029314339553327,-0.04228159113033411,0.0,9
2440,Insanity Alert,All Mosh / No Brain,-0.5217391304347826,-1.0442477876106195,0.3002832861189805,2.0,0.07255484460694715,0.0,1.1573498964803313,-0.22054954035635652,13.298665037954802,1.2915419751141912,0.3016085790884718,0.5297321000017776,-1.9290827404050497,0.0,8
