Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,log_duration_in min/ms,log_acousticness
2319,Daniel Tompkins,Tyrant,29.0,0.526,0.894,11.0,-6.671,1,0.0472,0.000245,0.235,0.0849,0.344,132.044,296430.0,4,8,12.599569755329146,0.0002449699924011411
2320,In Flames,Through Oblivion,41.0,0.52,0.653,1.0,-5.77,1,0.0623,0.00742,0.00415,0.162,0.601,169.948,217267.0,4,8,12.288886893550453,0.007392607219498211
2321,Lloyd Cole and the Commotions,Rattlesnakes,49.0,0.457,0.884,9.0,-9.954,1,0.0675,0.02,4.17e-05,0.09,0.682,151.747,207427.0,4,6,12.242539570486834,0.019802627296179712
2322,The Who,The Real Me,43.0,0.492,0.932,5.0,-7.028,0,0.114,0.0625,0.00484,0.34,0.574,148.93,200707.0,4,10,12.209606394478312,0.06062462181643484
2323,Wooden Shjips,Eclipse,41.0,0.383,0.475,11.0,-11.842,0,0.0278,0.00706,0.759,0.108,0.339,141.423,383101.0,4,6,12.856056551244155,0.007035194880996656
2324,NOAHFINNCE,Stupid,51.0,0.519,0.682,9.0,-7.335,1,0.0897,0.0176,0.001565,0.0926,0.814,156.994,155733.0,4,10,11.9559047026408,0.017446913603720644
2325,Pink Floyd,Shine On You Crazy Diamond (Pts. 1-5),66.0,0.266,0.294,7.0,-11.938,0,0.0291,0.771,0.697,0.107,0.0397,137.941,811077.0,3,10,13.606119506031355,0.5715443588006965
2326,James Smith,Say You'll Stay - Acoustic,40.0,0.534,0.258,2.0,-8.007,0,0.0313,0.944,0.0001215,0.171,0.512,88.771,211452.0,4,9,12.261758030551231,0.6647477060382473
2327,Inner Wave,Mushroom,51.0,0.703,0.781,4.0,-5.536,1,0.0262,0.262,0.544,0.155,0.845,100.909,166229.0,4,6,12.021127650529506,0.23269776411902143
2328,YUKIKA,Insomnia - JP Ver.,32.0,0.738,0.802,Unknown,-3.827,0,0.0572,0.588,1.82e-05,0.234,0.744,104.95,207125.0,4,9,12.241082582719624,0.46247536282494395
2329,Sonia Leigh,Jack Is Back,33.0,0.677,0.766,10.0,-7.98,0,0.0419,0.00625,0.000123,0.141,0.589,131.999,161869.0,4,10,11.994548822928007,0.006230549750636075
2330,Jack Harlow,Baxter Avenue,55.0,0.7,0.676,8.0,-8.74,1,0.372,0.15,0.000101,0.106,0.684,92.597,207797.0,4,5,12.24432173296187,0.1397619423751587
2331,brakence,fuckboy,61.0,0.73,0.61,8.0,-7.784,0,0.238,0.373,0.000101,0.144,0.8,146.572,157903.0,4,5,11.969742532411788,0.316998126785834
2332,Imagine Dragons,Smoke And Mirrors,48.0,0.601,0.636,7.0,-7.283,1,0.0283,0.0657,0.0218,0.446,0.0812,109.987,260907.0,4,10,12.471923133744022,0.06363186024477342
2333,MAGENTA,Monogramme (Edit),35.0,0.485,0.525,7.0,-8.542,0,0.0494,0.00388,0.00723,0.12,0.833,193.7541,163918.0,4,6,12.007127682357325,0.0038724922138738955
2334,Itay Levi,טעיתי,24.0,0.428,0.703,3.0,-5.042,0,0.0584,0.311,0.0001215,0.0815,0.489,175.799,301327.0,4,9,12.615954651434528,0.2707902047815628
2335,Pantera,Walk,73.0,0.43,0.704,1.0,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120.0,4,8,12.660711971034015,0.00015498798874114737
2336,Josh Turner,Would You Go With Me,76.0,0.605,0.864,6.0,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918,3.803116667,4,4,1.569265012831152,0.12221763272424921
2337,Trippie Redd,PILL BREAKER (feat. blackbear & Machine Gun Kelly),71.0,0.527,0.79,2.0,-6.268,1,0.0788,0.016,0.001565,0.37,0.236,153.034,177059.0,3,10,12.08424393716504,0.01587334915629015
2338,Chris Marshall,Tun Up,42.0,0.745,0.828,2.0,-4.041,0,0.0594,0.214,7.25e-05,0.0667,0.853,94.913,226867.0,4,9,12.332123629530768,0.19392069263730652
2339,Advaita,Rasiya,31.87,0.493,0.582,8.0,-11.906,1,0.0315,0.596,0.925,0.115,0.25,149.981,5.647333333,4,0,1.894215771688346,0.46750049902761703
2340,New Hope Club,Worse,50.0,0.605,0.653,11.0,-6.658,0,0.0593,0.0602,7.65e-06,0.177,0.755,94.995,194744.0,4,9,12.179446289462463,0.058457569571568654
2341,Infectious Grooves,Violent & Funky,45.0,0.477,0.899,2.0,-6.058,1,0.121,0.000238,0.000144,0.0598,0.555,104.822,256293.0,4,8,12.454080502011815,0.00023797168249295537
2342,Wig Wam,Kilimanjaro,33.0,0.448,0.585,1.0,-12.226,1,0.0284,0.000604,0.546,0.0632,0.399,84.994,235727.0,4,10,12.370433876947136,0.0006038176654163648
2343,Connie Constance,Electric Girl,41.0,0.504,0.812,2.0,-6.306,1,0.0777,0.14,0.0457,0.501,0.4,159.911,171036.0,3,6,12.049635186348267,0.13102826240640408
2344,La Dispute,Such Small Hands,56.0,0.648,0.732,5.0,-5.194,1,0.0821,0.225,0.00132,0.0682,0.324,159.88,95587.0,4,10,11.467802568148267,0.20294084399669032
2345,Machine Head,Halo,45.0,0.229,0.969,9.0,-4.701,1,0.214,0.000192,0.0288,0.352,0.106,148.918,542587.0,4,8,13.204105563223377,0.00019198157035895633
2346,Russ,3:15 (Breathe),34.0,0.451,0.627,8.0,-4.59,1,0.127,0.591,0.00958,0.118,0.77,74.69,184000.0,4,5,12.122696471358964,0.4643627493556498
2347,The Bees,A Minha Menina,44.0,0.521,0.808,9.0,-8.201,0,0.052,0.805,0.0105,0.227,0.834,98.867,170733.0,4,1,12.047862068796546,0.5905605917848442
2348,I've Been The One (feat. Meg Baird),"Bill Callahan, Bonnie Prince Billy, Meg Baird",36.0,0.625,0.196,9.0,-11.448,1,0.0375,0.834,0.00185,0.0931,0.3,119.637,3.93045,4,0,1.5954302617794922,0.606499373834273
2349,Chubby Checker,Let's Twist Again,65.0,0.604,0.709,8.0,-6.377,1,0.158,0.0987,0.001565,0.0551,0.907,167.832,2.28933333,4,10,1.190684908985624,0.09412766272469822
2350,Eleine,Mein Herz brennt,44.0,0.546,0.667,7.0,-9.884,1,0.0401,0.000272,0.125,0.108,0.185,83.235,281373.0,4,8,12.547440024226708,0.00027196301470651456
2351,Jean Dawson,Power Freaks,50.0,0.562,0.729,8.0,-6.023,1,0.0381,0.168,0.000425,0.598,0.0643,105.007,252293.0,4,6,12.43835035313353,0.15529288440603534
2352,The Cold Stares,Head Bent,33.0,0.563,0.939,1.0,-7.322,1,0.061,0.000633,0.00673,0.287,0.587,112.48,154507.0,1,10,11.948001153914678,0.0006327997400052615
2353,Passenger,The Way That I Love You - single version,62.0,0.508,0.323,1.0,-13.239,1,0.0347,0.714,1.93e-05,0.118,0.472,120.861,159761.0,4,9,11.981440486789506,0.538829820175588
2354,Ozzy Osbourne,Dreamer,65.0,0.493,0.636,1.0,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,284907.0,4,10,12.559921600119843,0.06100102155739895
2355,Motion City Soundtrack,Everything Is Alright,64.0,0.435,0.95,8.0,-3.869,1,0.106,0.000494,0.001565,0.317,0.457,160.987,207634.0,4,10,12.243537009512533,0.0004938780221697121
2356,Doli & Penn,את יודעת אמא,28.0,0.575,0.507,4.0,-8.391,0,0.0406,0.273,0.0001215,0.119,0.271,128.079,213750.0,4,9,12.272567065150636,0.24137631957526948
2357,A. G. Cook,Jumper,32.0,0.491,0.526,Unknown,-7.066,1,0.0317,0.0896,5.5e-06,0.295,0.22,159.954,184920.0,4,6,12.12768398583143,0.08581065641311086
2358,Andy Sheppard Quartet,Romaria,48.0,0.38,0.061875000000000006,7.0,-21.941,1,0.037,0.964,0.684,0.151,0.181,134.175,5.191333333,3,7,1.8231504646318681,0.6749832099322741
2359,Kaisaku,Cerulean,32.0,0.586,0.55,5.0,-10.846,1,0.0411,0.0287,0.937,0.0674,0.128,115.974,291724.0,4,9,12.583566856674308,0.028295869154847303
2360,Gods and Monsters,"Johnny Flynn, Robert Macfarlane",30.0,0.39,0.588,2.0,-8.032,1,0.0341,0.693,0.00174,0.108,0.434,122.284,3.60955,4,0,1.5281302383611488,0.5265021031509982
2361,Franc Moody,Tired of Waiting,50.0,0.776,0.844,10.0,-7.092,0,0.0438,0.00395,0.164,0.0963,0.938,124.988,264696.0,4,6,12.486341054565777,0.003942219232623851
2362,Charlie Houston,Calls,37.0,0.87,0.41,8.0,-8.804,1,0.182,0.243,2.92e-05,0.127,0.576,83.974,171202.0,4,9,12.050605265900732,0.21752781252857406
2363,ENOX,Stacker,38.0,0.515,0.974,6.0,-3.211,1,0.047,2.61e-05,0.000466,0.252,0.856,145.891,204010.0,4,8,12.225929192941265,2.609965940092641e-05
2364,mui zyu,pour a brain,30.0,0.557,0.289,7.0,-12.165,1,0.0282,0.562,0.853,0.108,0.138,120.031,207915.0,4,6,12.24488943096179,0.44596705141749426
2365,Slim Harpo,Shake Your Hips - Single Version,39.0,0.746,0.418,7.0,-13.563,1,0.0708,0.984,0.0925,0.132,0.736,94.459,149800.0,4,2,11.917063025610398,0.6851150088626811
2366,Shemekia Copeland,Money Makes You Ugly,42.0,0.619,0.631,7.0,-4.738,1,0.032,0.066,1.64e-06,0.0957,0.407,116.062,216171.0,4,2,12.283829666086909,0.0639133257436528
2367,Joe Nichols,Brokenheartsville,59.0,0.686,0.631,10.0,-5.182,1,0.0232,0.126,0.000183,0.107,0.509,103.953,3.839333333,4,4,1.576776970125659,0.11867152971749864
2368,Kings of Leon,Molly's Chambers,61.0,0.598,0.911,11.0,-3.97,1,0.0515,0.222,3.84e-06,0.216,0.953,146.469,134907.0,4,10,11.812348343625029,0.20048886074940359
2369,Ketan Mohite,Space Trip,18.0,0.484,0.552,2.0,-13.993,1,0.034,0.00344,0.881,0.0902,0.231,149.984,134400.0,4,6,11.808583147519697,0.0034340967342822125
2370,Requiem,Ben Abraham,41.0,0.36,0.332,11.0,-12.87,1,0.029,0.796,0.00274,0.104,0.632,71.516,3.645666667,4,0,1.5359348855410144,0.5855619698800079
2371,3uki,Lose Control feat. Micah Martin (Radio Edit),26.0,0.572,0.896,11.0,-4.282,0,0.0333,0.0013,5.13e-05,0.113,0.442,126.022,188095.0,4,10,12.14470774977859,0.0012991557316200499
2372,Mystikal,Shake Ya Ass,58.0,0.9010499999999992,0.607,7.0,-5.658,1,0.32,0.0626,0.000101,0.0515,0.666,98.054,256973.0,4,5,12.456730191444423,0.06071873503470581
2373,THE SCOTTS,THE SCOTTS,82.0,0.716,0.537,Unknown,-7.648,0,0.0514,0.233,0.0001215,0.157,0.28,129.979,165978.0,4,9,12.019616553312021,0.20945022418220727
2374,Type O Negative,Cinnamon Girl,45.0,0.484,0.913,1.0,-5.942,1,0.045,0.13,0.78,0.0992,0.465,99.052,248333.0,4,8,12.422529893253742,0.12221763272424921
2375,Backstreet Boys,We've Got It Goin' On - Radio Edit,47.0,0.758,0.875,3.0,-4.518,0,0.0363,0.0851,0.0001215,0.227,0.91,112.966,3.657783333,4,9,1.5385396553523827,0.0816721486440249
2376,Westlife,Dance,36.0,0.702,0.54,11.0,-5.629,0,0.0469,0.0542,2.2e-05,0.0807,0.21,102.067,2.763783333,4,9,1.3254246571013912,0.05278218543896945
2377,Sam Fischer,Simple,64.0,0.61,0.456,3.0,-8.659,1,0.0968,0.407,0.0001215,0.138,0.576,72.089,182180.0,4,9,12.112755977360473,0.341459778132252
2378,Jay McShann,Blue Devil Jump,28.0,0.732,0.349,7.0,-9.386,0,0.0362,0.718,0.245,0.125,0.77,107.014,207307.0,4,2,12.241960889092653,0.5411608235620636
2379,Blonder,In and Out,35.0,0.58,0.674,4.0,-6.66,0,0.0327,0.0013,0.562,0.142,0.49,126.976,199741.0,4,10,12.204781812763917,0.0012991557316200499
2380,Ronnie Atkins,Scorpio,34.0,0.465,0.979,7.0,-7.443,1,0.0575,1.08e-05,2.22e-06,0.0917,0.433,137.029,274547.0,4,8,12.52288138803288,1.0799941680419901e-05
2381,Chris de Burgh,The Lady In Red - Live,35.0,0.465,0.467,10.0,-8.632,1,0.0531,0.939,1.37e-05,0.723,0.412,80.03,4.10245,4,9,1.6297208165357717,0.6621723762605146
2382,Big Thief,Shark Smile - Edit,59.0,0.688,0.737,6.0,-9.31,0,0.0678,0.0769,0.641,0.114,0.666,131.042,194760.0,4,1,12.179528444807998,0.0740865433526982
2383,Lonely Time,Chris Smither,28.0,0.606,0.452,4.0,-10.376,1,0.0394,0.815,2.24e-05,0.118,0.657,126.687,3.37795,4,0,1.4765805782953902,0.596085467716814
2384,Pale Saints,She Rides the Waves (John Peel Sessions),25.0,0.158,0.839,4.0,-9.63,1,0.0565,3.36e-05,0.89,0.258,0.622,169.136,112266.0,4,10,11.628635241798932,3.359943553264403e-05
2385,Foo Fighters,Everlong,78.0,0.413,0.881,11.0,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,250547.0,4,10,12.431405797917376,5.989820606663738e-05
2386,Eyal Golan,מנגינת הלב,29.0,0.675,0.925,7.0,-4.631,0,0.0308,0.335,2.02e-06,0.226,0.865,106.013,234333.0,4,9,12.364502727070859,0.2889312918522129
2387,W.A.S.P.,Sleeping (In The Fire),52.0,0.253,0.646,8.0,-9.326,1,0.0306,9.77e-05,0.001565,0.0856,0.178,91.926,235893.0,4,10,12.371137830566157,9.76952276658355e-05
2388,The Pink Fairies,Lucille (1970 BBC Top Gear Radio Broadcast),16.0,0.294,0.931,3.0,-6.744,0,0.113,0.0864,0.0274,0.367,0.573,133.948,162893.0,4,2,12.000854961499284,0.08286947782229463
2389,Bring Me The Horizon,Parasite Eve,69.0,0.589,0.797,9.0,-5.464,1,0.15,0.0289,4.35e-06,0.383,0.232,102.489,291813.0,4,10,12.583871891987082,0.028490270399627496
2390,Olly Murs,You Don't Know Love,55.0,0.668,0.661,2.0,-5.694,0,0.0496,0.000897,0.0001215,0.201,0.361,118.696,199013.0,4,9,12.201130452990855,0.0008965979359163581
2391,Nine Inch Nails,The Hand That Feeds,58.0,0.587,0.99,Unknown,-4.496,1,0.0783,0.0172,0.000668,0.104,0.486,127.992,211680.0,4,10,12.262835703449491,0.01705375456582752
2392,Aviana,Oblivion,47.0,0.26,0.981,6.0,-4.521,1,0.169,2.05e-05,0.0334,0.344,0.194,116.259,248226.0,3,8,12.4220989290755,2.0499789877871665e-05
2393,Queen Latifah,U.N.I.T.Y.,49.0,0.671,0.745,4.0,-4.095,0,0.343,0.00592,0.000101,0.288,0.503,94.261,252407.0,4,5,12.438802104867975,0.005902545652613905
2394,Digga D,Toxic,66.0,0.647,0.62,8.0,-8.37,1,0.442,0.217,0.000101,0.121,0.276,140.221,190286.0,4,5,12.156288737761088,0.19638881400539013
2395,The Rakes,1989,40.0,0.492,0.942,6.0,-2.170850000000002,0,0.0757,0.00302,0.112,0.0531,0.845,168.026,180640.0,4,10,12.10426691524062,0.003015448960457358
2396,Ten Fé,Waterfalls,47.0,0.484,0.282,6.0,-8.644,1,0.0351,0.405,0.00246,0.124,0.281,179.836,266864.0,4,6,12.494498191536985,0.3400373027857091
2397,vedawave,Rip,27.0,0.621,0.921,10.0,-6.847,1,0.0418,0.087,0.53,0.232,0.781,120.012,153398.0,4,6,11.940797648989221,0.08342160813907239
2398,Dirty Heads,Earthquake Weather,55.0,0.756,0.73,9.0,-7.833,1,0.0706,0.133,1.01e-06,0.331,0.65,104.966,205733.0,4,10,12.234339351238482,0.12486898204586927
2399,Yoke Lore,Truly Madly Deeply - Recorded at Spotify Studios NYC,68.0,0.675,0.368,Unknown,-14.072,0,0.0375,0.83,0.00158,0.136,0.176,106.004,190393.0,4,6,12.156850888237827,0.6043159668533294
2400,Miri Mesika,הצל ואני,18.0,0.589,0.673,10.0,-7.344,0,0.0435,0.0916,4.68e-06,0.112,0.508,135.011,327080.0,4,9,12.697963125627238,0.08764450985204635
2401,The Head And The Heart,Rivers And Roads,58.0,0.5,0.197,Unknown,-8.93,1,0.0354,0.717,3.22e-05,0.0755,0.177,131.243,284000.0,3,6,12.556733038263905,0.5405785819153384
2402,Super Whatevr,dwell on the guilt of saving myself,23.0,0.675,0.844,4.0,-5.92,0,0.0895,0.0212,0.001565,0.113,0.668,120.076,173741.0,4,10,12.065326719201552,0.02097840638519171
2403,The Sleepy Jackson,Good Dancers,44.0,0.529,0.841,11.0,-4.724,0,0.0301,0.0426,0.0136,0.144,0.725,111.997,252133.0,4,6,12.437715971198482,0.0417175933518685
2404,The Specials,A Message to You Rudy - 2002 Remaster,64.0,0.9010499999999992,0.45,Unknown,-8.003,1,0.0627,0.149,0.000232,0.168,0.969,103.476,172600.0,4,10,12.058737851357439,0.13889199886661863
2405,The Amboy Dukes,Baby Please Don't Go,35.0,0.404,0.612,Unknown,-11.239,1,0.0449,0.00733,0.19,0.641,0.663,93.851,338720.0,4,2,12.732932038655312,0.00730326611012001
2406,Tyler Terrance,Fernweh,50.0,0.548,0.0988,9.0,-18.816,1,0.0714,0.994,0.94,0.112,0.231,147.367,3.546733333,4,7,1.5144090263229948,0.6901426715396466
2407,Yak,Bellyache,26.0,0.214,0.84,6.0,-3.822,1,0.0523,0.0278,5.9e-05,0.0928,0.316,167.51,221893.0,4,1,12.30995506934827,0.02742059557599217
2408,COUNTERFEIT.,Getting Over It,29.0,0.406,0.986,10.0,-3.662,0,0.14,0.000288,0.001565,0.261,0.423,168.068,157694.0,4,10,11.96841806667804,0.00028795853596090445
2409,Ladytron,Seventeen,70.0,0.642,0.794,8.0,-7.908,1,0.0309,6.98e-05,0.348,0.146,0.785,119.55,277867.0,4,9,12.53490145976611,6.979756409335019e-05
2410,Little Big Town,Boondocks,70.0,0.41,0.78,9.0,-5.391,1,0.0332,0.211,5.335e-05,0.48,0.695,88.016,4.539116667,4,4,1.7118350416563737,0.1914464645709552
2411,POORSTACY,Nothing Left,53.0,0.527,0.973,11.0,-3.203,0,0.19,0.000756,8.93e-05,0.361,0.131,134.942,122222.0,4,10,11.713602524048495,0.000755714375945458
2412,The Cure,Pictures Of You - Remastered,61.0,0.476,0.764,9.0,-6.454,1,0.032,0.00325,0.112,0.138,0.545,171.903,448307.0,4,10,13.01323577517726,0.003244730164889054
2413,Allman Brothers Band,Melissa,63.0,0.533,0.362,4.0,-14.791,1,0.0244,0.478,0.245,0.0857,0.45,82.993,235224.0,4,10,12.368297781874967,0.39068982252601003
2414,Northlane,Crash & Burn,53.0,0.227,0.861,8.0,-3.997,1,0.0628,0.000218,6.23e-06,0.155,0.143,74.824,246400.0,1,10,12.414715569074824,0.00021797624145284612
2415,Rauw Alejandro,Todo De Ti,95.0,0.78,0.718,3.0,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,3.32673333,4,9,1.464812830039216,0.27002713721306015
2416,Manolo Escobar,¡ay Mi Sombrero!,32.0,0.583,0.503,7.0,-5.419,0,0.0348,0.793,7.42e-06,0.0779,0.763,117.49,203173.0,4,9,12.221818033743906,0.5838901946229959
2417,Mother Mother,Hayloft,84.0,0.527,0.922,9.0,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,181680.0,4,1,12.110007680947472,0.004738754347173438
2418,The Killers,The World We Live In,51.0,0.597,0.852,Unknown,-6.89,1,0.0248,0.0265,0.00425,0.266,0.559,105.996,278493.0,4,10,12.537151794131763,0.02615495747685121
2419,The Cure,Friday I'm In Love,75.0,0.526,0.763,Unknown,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,215160.0,4,10,12.279141864080412,0.001259206866162516
2420,Tom Petty,Free Fallin',78.0,0.623,0.449,5.0,-13.333,1,0.0253,0.212,0.001565,0.0613,0.572,84.383,4.26666667,4,10,1.661397651997723,0.19227188764712272
2421,P-Lo,Going Off,38.0,0.9010499999999992,0.746,10.0,-7.013,0,0.108,0.00583,4.42e-05,0.139,0.583,103.998,123810.0,4,5,11.72651148827413,0.005813071314291507
2422,Blue Material,Blue Blood,37.0,0.621,0.602,9.0,-7.796,0,0.0279,0.000316,0.853,0.134,0.609,116.011,230152.0,4,6,12.346499584137621,0.0003159500825156731
2423,Bad Wolves,Killing Me Slowly,63.0,0.345,0.89,1.0,-4.175,0,0.0774,0.000725,2.98e-06,0.204,0.276,137.973,237065.0,4,10,12.376093862361287,0.0007247373144570112
2424,Awake Again,Busy Doing Nothing,48.62,0.42,0.985,6.0,-4.362,1,0.109,4.74e-05,2.86e-05,0.277,0.506,111.566,190245.0,4,10,12.156073250535757,4.7398876655497546e-05
2425,DJ Perro,Jazztas,27.0,0.648,0.882,9.0,-8.615,0,0.125,0.0041,0.589,0.0851,0.717,130.018,302869.0,4,10,12.621058949521975,0.004091617903253565
2426,"Mindy Smith, Matthew Perryman Jones",Who Saved Who,36.0,0.628,0.432,Unknown,-10.047,1,0.0303,0.126,8.47e-06,0.0592,0.171,119.953,4.09735,4,0,1.628720796844206,0.11867152971749864
2427,Far Caspian,Warning Sign - Alt Version,37.0,0.493,0.247,7.0,-14.955,0,0.0323,0.98,0.000463,0.0995,0.173,155.778,179670.0,4,6,12.098882679670577,0.6830968447064438
2428,Fleetwood Mac,Over & Over - 2015 Remaster,41.0,0.733,0.212,7.0,-13.685,1,0.0292,0.346,0.271,0.0742,0.498,84.46,274667.0,4,10,12.523318374580649,0.29713723122253605
2429,Black Eyed Peas,RITMO (Bad Boys For Life),79.0,0.721,0.716,10.0,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714.0,4,9,12.309148052314283,0.03285433687094718
2430,Central Cee,Commitment Issues,76.0,0.8,0.71,5.0,-6.403,0,0.295,0.463,0.000101,0.339,0.795,147.171,150664.0,4,5,11.922814108138173,0.38048912203798724
2431,Teenage Wrist,Earth Is A Black Hole,47.0,0.553,0.902,11.0,-4.35,0,0.0588,0.00286,0.001565,0.2,0.572,132.089,175577.0,4,10,12.075838667596324,0.002855917981197049
2432,Dhruv Visvanath,Drop,16.0,0.493,0.503,4.0,-8.193,1,0.0375,0.169,0.809,0.0827,0.595,157.09,174015.0,4,6,12.066902527992143,0.15614868248993136
2433,Behemoth,Blow Your Trumpets Gabriel,47.0,0.175,0.945,6.0,-4.632,1,0.0832,0.000226,0.0056,0.285,0.169,118.282,265440.0,4,8,12.489147872746893,0.00022597446584707325
2434,Cut Copy,Hearts On Fire - Calvin Harris Remix,18.0,0.783,0.82,1.0,-6.102,1,0.0489,0.00054,0.499,0.0628,0.235,129.015,339213.0,4,1,12.734386455633059,0.0005398542524667516
2435,Incubus,I Miss You,55.0,0.666,0.603,2.0,-7.314,1,0.0258,0.00031,0.00131,0.0993,0.195,116.84,168667.0,3,10,12.035687564708587,0.0003099519599280251
2436,Queen,Save Me - Remastered 2011,62.0,0.507,0.452,7.0,-6.8,1,0.0269,0.359,0.001565,0.109,0.322,81.632,229920.0,3,10,12.345491050642295,0.30674913516900665
2437,Moshe Peretz,בנאדם,20.0,0.662,0.918,6.0,-3.468,0,0.0414,0.108,1.45e-06,0.2,0.919,100.001,236027.0,4,9,12.371705721037893,0.10255658832509207
2438,Eagles,Life in the Fast Lane - 2013 Remaster,72.0,0.667,0.755,9.0,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,4.77033333,4,10,1.7527298483488154,0.09221448398781104
2439,American Authors,Brick By Brick,50.0,0.542,0.869,6.0,-4.047,0,0.086,0.00182,1.01e-05,0.488,0.61,81.966,205248.0,4,9,12.231979155195619,0.0018183458067836558
2440,Insanity Alert,All Mosh / No Brain,32.0,0.309,0.805,2.0,-6.696,1,0.103,1.3e-05,0.766,0.334,0.593,142.409,92613.0,4,8,11.4361955971115,1.2999915500732324e-05
2441,Deep Sea Diver,Impossible Weight,47.0,0.606,0.62,8.0,-5.787,1,0.0461,0.0107,0.000903,0.106,0.667,124.169,202493.0,4,1,12.218465535460135,0.010643160098479827
2442,Steppenwolf,Magic Carpet Ride,71.0,0.64,0.651,4.0,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573.0,4,1,12.511989941071109,0.13278111123381847
2443,The Cold Stares,In The Night Time,41.0,0.679,0.728,2.0,-9.478,1,0.0325,0.0795,0.0127,0.151,0.748,120.014,188142.0,4,2,12.14495759097126,0.07649797097272498
2444,Omer Adam,Hopa,36.0,0.69,0.91,9.0,-4.103,1,0.083,0.163,0.0001215,0.0665,0.664,120.986,183480.0,4,9,12.119866398881562,0.1510028735365274
2445,Arik Einstein,שיר של אחרי מלחמה - יסמין - רימאסטרינג,24.0,0.429,0.4,2.0,-10.999,1,0.0264,0.328,0.001565,0.146,0.446,77.107,229376.0,4,10,12.343122217099008,0.2836740510542421
2446,Brijs,Mol y Sol,49.0,0.58,0.798,11.0,-6.999,1,0.0259,0.141,0.00411,0.215,0.506,93.011,210360.0,4,6,12.256580381447447,0.13190507087993858
2447,Siouxsie and the Banshees,The Passenger,60.0,0.457,0.93,2.0,-4.544,0,0.0673,0.0309,6.27e-05,0.135,0.294,139.819,309307.0,4,1,12.642092823194798,0.030432207120201983
2448,S. D. Burman,Kala Pani Theme - Instrumental,48.78,0.401,0.595,10.0,-7.573,1,0.0504,0.871,0.88,0.555,0.271,125.821,2.802666667,4,3,1.3357025750914882,0.6264730472919525
2449,Meadowpoints,Everything I Love,58.0,0.625,0.106,5.0,-20.976,1,0.0351,0.974,0.897,0.0879,0.0785,111.309,3.74175,4,7,1.5564062658822946,0.6800619410112898
2450,Hitman Blues Band,The World Moves On,25.0,0.305,0.59,Unknown,-6.402,1,0.0497,0.319,5.56e-06,0.0876,0.36,70.91565,284000.0,4,2,12.556733038263905,0.2768738737351776
2451,Hyro The Hero,Legendary (feat. Brandon Saller of Atreyu),47.0,0.458,0.937,Unknown,-6.622,1,0.272,0.00111,0.0254,0.394,0.366,160.231,238800.0,4,8,12.383385848096506,0.0011093844054978193
2452,Queens of the Stone Age,Regular John,51.0,0.342,0.938,5.0,-6.368,1,0.0325,0.0187,0.125,0.272,0.757,145.547,277808.0,4,10,12.534689106185803,0.018527304613883622
2453,Nathan Cavaleri,29 Gold Stars,23.0,0.632,0.388,9.0,-6.686,1,0.117,0.341,4.45e-05,0.18,0.808,99.99,145513.0,4,2,11.888027580896114,0.2934156042995415
2454,Catsystem Corp.,VERNE ↹ Flights ̙,24.0,0.582,0.867,6.0,-10.729,0,0.0311,0.0584,0.779,0.209,0.873,157.953,103497.0,4,6,11.547307567829359,0.056758333818608876
2455,Jenn Champion,O.M.G. (I'm All Over It),43.0,0.8,0.545,11.0,-10.82,0,0.0406,0.365,0.000622,0.161,0.645,128.032,223866.0,4,6,12.318807404497841,0.31115442863692305
2456,Deftones,Ohms,57.0,0.158,0.978,4.0,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,250222.0,3,1,12.430107799248804,0.00010799416841986999
