Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log,GrLivArea_log,TotalBsmtSF_log,LotArea_log,HouseAge,RemodAge,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,CentralAir_Y,TotalSF,OverallQual_GrLivArea,BathPerRoom,GarageQuality,FireplacesPerSF,FrontageRatio
234,20,75.0,10650,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,5,6,1976,1976,CompShg,None,0.0,2.0,TA,TA,Gd,Av,LwQ,182,ALQ,712,0,894,GasA,2.0,SBrkr,-0.7352465279000464,0,0,894,1,0,1,0,3,1,2.0,5,Typ,0,None,1976.0,1,-0.7603193243564068,TA,TA,Y,365,0,0,0,0,0,None,MnPrv,None,0,2,2010,128200,11.761354623750297,6.796823718274855,6.796823718274855,9.273409063443166,34,34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,893.2647534721,4470,0.16666666666666666,-0.000849518798163583,0.0,0.007041592338747535
235,60,62.266666666666666,7851,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,2002,2002,CompShg,None,0.0,3.0,TA,Gd,TA,No,GLQ,625,Unf,0,235,860,GasA,4.0,SBrkr,-0.8471851686577925,1100,0,1960,1,0,2,1,4,1,3.0,8,Typ,2,TA,2002.0,2,-0.07527633296233596,TA,TA,Y,288,48,0,0,0,0,None,None,None,0,5,2010,216500,12.285350445351659,7.581209826196346,6.7580945044277305,8.968523555396352,8,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1959.1528148313423,11760,0.3333333333333333,-3.8386707272991315e-05,0.001020328611558832,0.00793003905586687
237,20,65.0,8773,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,7,5,2004,2004,CompShg,BrkFace,98.0,3.0,TA,Gd,TA,Av,GLQ,24,Unf,0,1390,1414,GasA,4.0,SBrkr,0.9767562131007744,0,0,1414,0,0,2,0,3,1,3.0,6,Typ,0,None,2004.0,2,0.2049685271534203,TA,TA,Y,132,105,0,0,0,0,None,None,None,0,5,2010,185500,12.130815551850676,7.254884810077338,7.254884810077338,9.07954808172616,6,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1414.9767562131008,9898,0.2857142857142857,0.0001448540827939366,0.0,0.007408251652609984
238,60,79.5,9453,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,RRNe,Norm,7,7,1993,2003,CompShg,None,0.0,3.0,TA,Gd,TA,No,BLQ,402,Unf,0,594,996,GasA,4.0,SBrkr,-0.3401689722844724,730,0,1744,0,0,2,1,3,1,3.0,7,Typ,0,None,1993.0,2,0.012948900777809524,TA,TA,Y,370,70,0,238,0,0,None,None,None,0,2,2010,194500,12.178192583415596,7.4645098346365275,6.904750769961838,9.154193211353181,17,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1725.6598310277154,12208,0.375,7.420573511638696e-06,0.0,0.008409138988787816
239,20,93.0,12030,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,2007,2007,CompShg,BrkFace,254.0,4.0,TA,Ex,TA,No,Unf,0,Unf,0,1694,1694,GasA,4.0,SBrkr,1.898603842870447,0,0,1694,0,0,2,0,3,1,3.0,7,Typ,0,None,2007.0,3,1.8864376878479578,TA,TA,Y,168,228,0,0,0,0,None,None,None,0,12,2007,318000,12.669809806411457,7.43543801981455,7.43543801981455,9.395241931033524,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1695.8986038428704,13552,0.25,0.00111294258870086,0.0,0.007730030753885795
240,50,52.0,8741,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,4,1945,1950,CompShg,None,0.0,2.0,TA,TA,Fa,No,LwQ,94,Unf,0,641,735,GasA,2.0,FuseA,-1.0513085723925057,689,0,1487,0,0,1,1,3,1,2.0,7,Typ,1,Gd,1949.0,1,-1.217014651952454,TA,TA,Y,0,140,0,0,0,0,None,MnPrv,None,0,4,2010,113000,11.635151947212842,7.305188215393037,6.601230118728877,9.07589427542326,65,60,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,1422.9486914276076,8922,0.25,-0.0008178861908282621,0.000702272494802766,0.005948295584534431
241,20,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,2008,2008,CompShg,Stone,36.0,3.0,TA,Gd,TA,Av,GLQ,1078,Unf,0,488,1566,GasA,4.0,SBrkr,1.477187783547168,0,0,1566,1,0,2,0,3,1,3.0,7,Typ,0,None,2008.0,2,1.5335367528873758,TA,TA,Y,144,168,0,0,0,0,None,None,None,0,4,2010,262500,12.47801017053037,7.356918242356021,7.356918242356021,9.105090961257085,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1567.4771877835472,12528,0.25,0.000978645024178287,0.0,0.008332407510276635
242,30,40.0,3880,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,9,1945,1997,CompShg,None,0.0,2.0,Gd,TA,TA,No,ALQ,329,Unf,0,357,686,GasA,3.0,SBrkr,-0.8274312908770137,0,0,866,0,0,1,0,2,1,3.0,4,Typ,0,None,1946.0045555555557,0,-2.358752970942572,None,None,Y,58,42,0,0,0,0,None,None,None,0,8,2007,110500,11.612779849672751,6.7650389767805414,6.532334292222349,8.263848131368906,62,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,685.172568709123,4330,0.2,-0.002720591661986819,0.0,0.01030662200463798
243,50,63.0,5000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,5,4,1900,1950,CompShg,None,0.0,2.0,TA,TA,TA,No,Unf,0,Unf,0,540,540,GasA,3.0,FuseA,-0.751708092717362,551,0,1440,0,0,1,0,3,1,2.0,6,Typ,0,None,1940.0,1,-0.5319716605583832,Fa,TA,Y,0,0,77,0,0,0,None,None,None,0,4,2006,79000,11.277215789596893,7.273092595999522,6.293419278846481,8.517393171418904,106,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,1090.2482919072827,7200,0.14285714285714285,-0.0003691683973340619,0.0,0.01259748050389922
244,160,75.0,10762,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,6,6,1980,1980,CompShg,None,0.0,2.0,TA,Gd,TA,No,Unf,0,Unf,0,626,626,GasA,2.0,SBrkr,-1.6175864021081618,591,0,1217,0,0,1,1,3,1,2.0,6,Typ,1,TA,1980.0,1,-0.8641137169918721,TA,TA,Y,0,28,0,0,0,0,None,None,None,0,4,2009,120000,11.695255355062795,7.1049654482698426,6.440946540632921,9.283869605264298,29,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1215.3824135978919,7302,0.2857142857142857,-0.0007094529696156586,0.0008221098799366373,0.0069683173836291
245,60,67.65333333333334,8880,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,1994,2002,CompShg,None,0.0,3.0,TA,Gd,TA,No,GLQ,695,Unf,0,253,948,GasA,4.0,SBrkr,0.3446321241158559,888,0,2110,1,0,2,1,3,1,3.0,8,Typ,2,Fa,1994.0,2,0.044087218568449105,TA,TA,Y,0,130,0,0,0,0,None,None,None,0,5,2010,205000,12.230770136157428,7.65491704784832,6.855408798609928,9.091669442258505,16,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1836.3446321241158,14770,0.3333333333333333,2.0884518507081528e-05,0.0010885274134378598,0.007617760762676876
246,20,80.0,10400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,1988,1988,CompShg,BrkFace,102.0,2.0,TA,Gd,TA,Av,GLQ,929,Unf,0,916,1845,GasA,3.0,SBrkr,2.4846355503668818,0,0,1872,0,1,2,0,3,1,2.0,6,Typ,1,TA,1988.0,2,0.7758376866484793,TA,TA,Y,197,39,0,0,0,0,None,None,None,0,6,2006,241500,12.394628892852941,7.5352967024440884,7.520776415062797,9.249657234353133,18,18,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1847.4846355503669,13104,0.2857142857142857,0.00041422193627788534,0.0005409836688754843,0.007691568118450149
247,190,69.0,9142,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,8,1910,1950,CompShg,None,0.0,2.0,Fa,Fa,TA,No,Unf,0,Unf,0,1020,1020,GasA,3.0,FuseP,-0.6891541464115628,1020,0,1928,0,0,2,0,4,2,1.0,9,Typ,0,None,1910.0,1,-0.07527633296233596,Po,Po,Y,0,60,112,0,0,0,None,None,None,0,4,2006,137000,11.827743504053695,7.564757012905729,6.928537818164665,9.120743838164426,96,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,2039.3108458535885,11568,0.2,-3.9023500758079814e-05,0.0,0.007546757081920595
248,20,75.0,11310,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,1954,1954,CompShg,None,0.0,2.0,TA,TA,TA,No,Unf,0,Unf,0,1367,1367,GasA,4.0,SBrkr,0.8483560075257128,0,0,1375,0,0,1,0,2,1,2.0,5,Typ,1,TA,1954.0,2,-0.01818941701283006,TA,TA,Y,0,30,0,0,0,0,None,None,None,0,6,2006,140000,11.849404844423074,7.226936018493289,7.221105098182496,9.33353098253138,52,52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,1367.8483560075258,8250,0.16666666666666666,-1.3219053061649753e-05,0.0007305411118852249,0.006630713464768809
249,60,72.0,11317,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,2003,2003,CompShg,BrkFace,101.0,3.0,TA,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,4.0,SBrkr,-0.9130314279270547,828,0,1668,0,0,2,1,3,1,3.0,8,Typ,0,None,2003.0,2,0.23610684494405987,TA,TA,Y,144,68,0,0,0,0,None,None,None,0,9,2007,180000,12.100717685412471,7.419979923661835,6.734591659972948,9.334149657702469,4,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1667.086968572073,11676,0.3333333333333333,0.0001414660544901497,0.0,0.006361547976674324
251,30,55.0,5350,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,3,2,1940,1966,CompShg,None,0.0,2.0,Po,TA,TA,No,Unf,0,Unf,0,728,728,GasA,4.0,SBrkr,0.6211864130467577,0,0,1306,0,0,1,0,3,1,1.0,6,Mod,0,None,1941.5511111111111,0,-2.358752970942572,None,None,Y,263,0,0,0,0,0,None,GdWo,Shed,450,5,2010,76500,11.245059091624615,7.175489713624222,6.591673732008658,8.585038738311304,70,44,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,728.6211864130468,3918,0.14285714285714285,-0.0018047077053883489,0.0,0.010278452625677444
252,120,44.0,4750,Pave,None,IR1,HLS,AllPub,Inside,Mod,Norm,Norm,8,5,2006,2007,CompShg,Stone,481.0,3.0,TA,Gd,TA,Gd,GLQ,1573,Unf,0,0,1573,GasA,4.0,SBrkr,1.6714342483914921,0,0,1625,1,1,2,0,2,1,3.0,5,Typ,1,Gd,2006.0,2,0.4333161909514439,TA,TA,Y,123,0,0,0,153,0,None,None,None,0,12,2007,235000,12.367345048436391,7.3938782901077555,7.3613754289773485,8.46611040118692,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1574.6714342483915,13000,0.3333333333333333,0.0002664921223563616,0.0006346500788579749,0.009261208166701748
253,60,65.0,8366,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,2004,2004,CompShg,None,0.0,3.0,TA,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,4.0,SBrkr,-1.0513085723925057,842,0,1640,0,0,2,1,3,1,3.0,6,Typ,0,None,2004.0,2,0.3399012375795251,TA,TA,Y,138,45,0,0,0,0,None,None,None,0,12,2008,173000,12.06105265381003,7.403061091090091,6.683360945766275,9.032050676295599,4,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1638.9486914276076,9840,0.42857142857142855,0.00020713055306491475,0.0,0.007768614796223258
254,80,85.0,9350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,7,1964,1991,CompShg,BrkFace,108.0,2.0,TA,Gd,TA,Gd,LwQ,270,ALQ,580,452,1302,GasA,4.0,SBrkr,0.6080171611929053,0,0,1302,0,1,2,0,3,1,3.0,7,Min1,0,None,1964.0,1,-0.7551296047246335,TA,TA,Y,333,0,0,0,0,0,None,MnPrv,None,0,10,2007,158000,11.970356641102999,7.172424577124845,7.172424577124845,9.143238568435446,43,16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1302.608017161193,7812,0.25,-0.0005795315462199797,0.0,0.009089936905143835
255,20,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,6,1957,1957,CompShg,None,0.0,2.0,Gd,TA,TA,No,Rec,922,Unf,0,392,1314,GasA,2.0,SBrkr,0.6475249167544627,0,0,1314,1,0,1,0,3,1,2.0,5,Typ,0,None,1957.0,1,-0.8329753992012324,TA,TA,Y,250,0,0,0,0,0,None,None,None,0,6,2010,145000,11.884495917930655,7.181591944611865,7.181591944611865,9.036106025364846,53,53,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1314.6475249167545,6570,0.16666666666666666,-0.000633441368213865,0.0,0.008332341387930008
